again,all done,all gone,apple,asleep,aunt,avocado,baa baa,baba,baby,bad dog,badger,bah,ball,balloon,banana,bandit,bang,bath,bathroom,bay,bear,bed,bee,beer,bike,bird,bite,blanket,block,blue,bob,bones,boo,boo boo,boob,booboo,book,boom,bottle,bow,bow wow,bowl,bread,brother,brown bear,brr,bubble,buddy,bug,bunny,bus,buttons,buzz,bye,candy,car,cat,catch,cereal,cheers,cheese,chicken,chocolate,choo,choo choo,clock,coke,come,cook,cookie,cow,cracker,crash,crib,cup,dab,dada,daddy,daisy,day,dessert,diaper,dinner,dirty,doctor,dog,doughnut,down,drink,duck,eat,egg,elephant,fig,fish,flower,food,game,garbage,gee,gimme,giraffe,go,go dog,goal,god,good,grandma,grandpa,gravy,grr,haha,happy,hat,hear,hello,help,here,hey,hi,home,horse,hot,house,hug,hungry,it,ivy,jet,juice,key,kiss,kissy,kitty,lady,lake,lamp,lid,light,lion,look,love,love you,lovey,mama,mamas,man man,map,me,meow,milk,mine,mommy,monkey,moo,moon,moose,more,more water,mouse,nana,net,night,no,no this,nose,num num,oh,oh no,oh wow,okay,open close,ouch,outside,over there,owl,pacifier,pan,park,peek,pickle,picture,pink,pizza,plane,platypus,play,please,poop,pop,pot,potato,princess,puppy,purple,quack,quack quack,rice,ride,rock,ruff ruff,same,sand,sausage,shoe,side,sister,sit,sit down,sky,sock,some,spaceship,spoon,star,stop,sunny,swing,taco,teepee,thank you,that,there,think,this,tickle,tiger,to,touch,toy,tractor,train,tree,truck,turtle,tv,uncle,up,vacuum,vroom,want,water,what,what's that,whoa,woof,woof woof,wow,yeah,yellow,yes,yogurt,you,yuck,yum,yum yum,zebra
0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,3,12,2,0,0,0,0,0,7,0,0,1,0,0,7,0,0,7,12,0,0,0,0,0,0,0,4,0,1,22,0,1,0,0,1,7,0,0,39,0,0,3,0,0,0,0,0,0,0,0,2,0,18,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,1,0,24,1,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,0,0,8,0,0,0,0,0,0,0,0,0,26,19,6,16,0,0,25,0,0,0,0,0,0,0,0,0,14,0,0,5,0,14,0,3,0,0,0,6,2,1,0,108,0,0,0,0
5,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,13,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,3,0,0,0,0,6,0,0,0,0,0,1,0,7,1,0,4,0,1,0,0,0,1,2,0,0,0,0,19,0,0,5,14,0,0,0,0,0,3,0,0,1,9,39,0,0,0,0,6,7,2,3,52,0,0,13,0,2,0,0,0,0,6,0,0,0,7,8,2,0,0,0,0,0,29,0,0,0,2,1,0,0,0,7,0,0,0,0,0,18,0,8,0,17,2,0,30,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,16,0,2,0,0,0,0,0,0,0,39,21,9,32,0,0,43,1,1,0,0,0,0,0,0,0,23,4,0,3,3,13,2,1,0,0,0,28,0,2,0,114,0,0,0,0
2,0,0,0,0,0,0,0,0,45,0,0,0,30,0,9,0,0,0,0,0,4,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,16,1,0,3,0,0,14,1,0,0,0,0,0,0,0,0,0,0,30,0,31,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,9,0,13,0,0,18,0,4,0,0,0,1,0,0,0,10,0,28,0,0,0,13,0,0,0,0,0,2,0,1,1,5,62,5,0,0,0,0,2,0,0,76,0,0,6,0,1,0,0,2,0,0,0,0,0,18,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,2,7,0,0,0,0,1,46,0,10,0,38,6,0,32,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,22,0,4,0,4,0,0,0,0,0,57,35,11,35,0,0,53,0,1,0,0,2,4,0,0,0,17,0,0,22,0,13,1,12,0,0,0,20,0,1,0,149,0,0,0,0
2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,14,0,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,2,2,14,0,16,0,0,0,5,1,0,0,0,0,29,0,0,2,9,0,0,0,0,0,2,0,0,1,0,21,0,3,0,0,0,12,0,0,40,0,0,5,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,14,0,0,0,1,0,55,0,0,1,0,0,0,0,0,46,0,1,0,23,3,0,24,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,6,0,0,0,1,0,0,0,0,0,32,33,9,22,0,0,21,0,0,0,0,0,0,0,0,0,19,0,0,2,2,16,1,8,0,0,3,14,0,0,0,89,0,0,0,0
3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,9,0,1,0,0,0,5,0,0,0,0,0,17,0,0,3,11,0,0,0,0,0,2,0,1,0,7,33,2,0,0,0,0,7,0,0,53,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,2,0,0,0,0,1,16,0,3,0,24,5,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,34,20,6,30,0,0,25,0,0,0,0,0,0,0,0,0,5,1,0,9,2,18,4,3,0,0,0,8,0,3,0,106,1,0,0,0
0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,22,0,0,0,0,0,1,1,1,0,0,34,1,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,4,0,0,0,0,2,40,0,0,0,20,2,0,16,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,4,0,0,0,0,0,32,13,1,15,1,0,19,0,0,0,0,4,1,1,0,0,5,0,0,5,0,7,1,4,0,0,0,16,0,1,0,82,0,0,0,0
2,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,2,0,0,0,1,0,26,0,0,2,7,0,0,0,0,0,0,0,3,1,2,26,1,4,0,0,0,0,0,2,68,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,4,2,0,7,0,0,2,37,0,0,0,12,1,0,16,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,3,1,0,0,6,0,0,0,6,0,0,0,0,0,30,19,9,30,0,0,23,0,0,0,0,0,0,0,0,0,12,0,0,4,0,20,0,3,0,0,0,10,1,3,0,117,0,0,0,0
11,0,0,0,0,0,0,0,0,11,0,0,0,12,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,6,0,0,12,0,2,0,0,3,1,1,0,0,1,0,32,0,0,0,16,0,0,0,0,0,2,0,2,2,0,34,1,1,0,0,6,2,0,0,60,0,0,18,0,0,0,0,0,0,0,0,0,0,18,2,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,1,30,0,7,0,29,1,0,28,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,21,0,0,0,1,0,0,0,0,0,33,25,11,21,0,0,24,0,1,0,0,0,1,0,0,0,9,0,0,9,0,27,0,2,0,0,0,34,0,2,0,174,0,0,0,0
11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,6,3,0,11,0,0,0,0,0,1,0,0,0,1,0,23,0,0,0,9,0,0,0,0,0,0,0,2,0,0,42,9,1,0,0,0,0,0,0,70,0,0,0,0,0,0,20,0,0,0,0,0,0,36,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,8,0,0,0,0,0,55,0,3,0,30,3,0,37,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,1,0,0,5,0,6,0,0,0,0,0,0,0,96,24,3,19,0,0,15,0,15,0,0,0,0,0,0,0,13,0,0,15,2,49,6,6,0,0,2,36,0,6,0,194,0,2,0,0
7,3,0,0,0,0,0,0,0,18,0,0,0,16,0,4,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,0,0,0,4,0,0,0,0,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,2,0,2,0,28,0,0,14,0,0,0,0,0,5,0,1,0,0,0,38,0,0,0,22,0,0,0,0,0,0,0,0,0,6,30,8,0,0,0,0,0,1,0,98,0,0,0,0,0,0,19,0,0,0,0,0,0,30,3,0,0,0,0,0,0,27,26,1,0,0,0,0,0,0,15,0,0,0,0,0,72,0,2,0,16,1,1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,6,0,0,0,0,0,0,0,88,28,6,31,21,0,36,1,4,0,0,0,1,0,0,0,18,0,0,24,11,46,3,5,0,0,5,39,0,3,2,257,0,1,0,0
7,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,13,0,0,0,0,3,6,0,1,2,1,30,10,0,0,0,0,1,0,0,61,0,0,0,0,0,0,45,0,0,0,0,2,0,41,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,3,64,0,0,0,17,2,0,31,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,1,0,0,3,0,0,0,3,0,0,0,0,0,119,30,5,44,0,0,26,0,10,0,0,0,0,0,0,0,18,0,0,19,2,41,6,4,0,0,3,33,0,1,0,242,0,0,0,0
5,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,12,3,0,0,0,0,0,0,2,0,0,0,0,27,0,0,0,6,0,0,0,0,1,0,0,0,8,6,21,4,2,0,0,0,0,1,0,58,0,0,0,0,4,0,32,2,0,0,0,0,0,14,1,0,0,0,0,0,0,14,2,0,0,0,2,0,1,0,6,0,2,0,0,0,30,0,2,0,11,0,0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,76,22,3,48,2,0,25,0,17,0,0,0,0,0,0,0,28,0,0,26,1,26,0,0,0,0,0,29,3,3,0,195,0,0,0,0
0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,9,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,15,2,0,12,0,0,0,0,0,4,1,0,0,0,0,28,0,0,0,6,0,0,0,0,1,0,0,0,0,4,47,14,5,0,0,0,0,0,0,72,0,0,0,0,0,0,53,1,0,0,1,1,0,21,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,66,0,12,0,20,3,0,38,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,5,0,0,0,0,0,0,0,0,0,71,45,8,31,0,0,30,1,8,0,0,0,0,0,0,0,18,0,0,8,5,20,1,3,0,0,0,68,0,9,0,182,1,1,0,0
11,0,0,0,0,0,0,0,0,16,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,1,2,0,0,0,0,0,1,0,0,1,0,22,0,0,0,19,0,0,0,0,0,0,0,1,0,1,37,4,2,0,0,0,1,0,0,105,0,0,0,0,1,0,73,0,0,0,1,0,0,27,2,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,1,70,0,5,0,20,2,0,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,4,0,0,0,0,0,80,33,6,25,0,1,48,0,11,0,0,0,0,0,0,0,14,0,0,20,0,26,1,1,0,0,0,36,0,3,0,202,0,0,0,4
16,0,0,0,0,0,0,0,0,20,0,0,0,15,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,22,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,4,1,3,0,0,0,4,0,0,0,0,0,10,0,0,7,0,0,1,0,0,0,0,0,7,1,0,3,2,0,3,0,10,4,2,2,0,9,0,2,0,0,0,0,0,0,1,32,0,0,0,8,1,1,0,0,0,1,16,1,7,11,29,5,1,4,7,7,4,0,2,87,0,0,1,0,1,0,30,0,0,0,3,7,3,15,4,1,0,2,0,0,0,22,3,0,1,5,1,30,0,2,6,0,0,0,1,7,50,0,4,0,19,2,0,40,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,12,0,0,2,0,0,0,10,4,18,7,0,0,0,0,0,0,0,1,4,0,3,0,1,0,9,0,0,0,2,0,3,0,0,0,59,18,4,44,0,2,68,0,11,0,0,1,0,1,0,0,29,0,0,26,6,26,2,1,0,0,0,24,17,5,0,204,0,0,0,0
14,1,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,4,0,6,1,0,0,0,0,0,0,30,2,0,0,0,0,1,0,0,0,0,1,0,11,20,1,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,2,1,0,0,0,0,3,0,0,2,1,0,0,0,17,1,0,0,0,0,0,1,0,2,0,0,0,1,0,27,0,0,0,12,0,0,0,0,0,1,1,1,1,9,39,10,0,8,7,2,11,0,1,93,0,0,4,0,1,0,20,0,0,0,0,6,0,8,2,0,0,0,0,0,0,17,6,1,0,0,3,18,0,0,27,0,1,0,2,3,29,0,1,0,20,1,0,36,0,2,0,1,0,0,0,0,0,0,11,0,0,1,0,4,1,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,5,2,0,0,17,0,2,0,2,0,4,0,0,0,100,24,5,16,12,2,46,0,0,0,0,0,1,0,0,0,30,0,0,27,3,26,7,0,2,1,1,37,0,9,0,167,0,0,0,0
8,0,0,1,1,0,0,0,0,11,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,6,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,5,4,0,0,0,0,3,0,0,0,1,0,10,0,0,19,0,4,0,0,0,0,0,0,4,1,0,2,2,0,5,0,14,1,1,1,1,0,0,0,0,0,0,0,0,0,4,30,0,0,1,14,0,0,0,0,0,1,4,1,1,2,25,1,0,1,2,3,3,0,0,68,0,0,0,0,0,0,15,0,0,0,0,1,0,23,0,0,0,0,0,0,0,12,5,0,1,0,0,18,2,0,5,0,2,0,0,4,29,0,0,0,47,4,0,30,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,1,0,0,0,9,1,7,3,0,0,0,0,0,1,0,0,0,0,3,3,1,0,4,0,0,0,0,0,0,0,0,0,46,38,12,39,0,2,42,0,8,0,0,1,0,0,0,0,8,0,0,25,0,13,0,0,2,1,0,33,4,3,0,135,0,0,0,0
11,0,0,0,3,0,0,0,0,19,0,0,0,7,3,0,0,0,1,0,0,8,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,19,0,0,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,17,0,1,3,2,4,0,0,0,0,0,0,0,0,3,18,0,0,0,7,0,0,0,0,0,0,5,0,0,3,44,4,2,1,18,1,2,2,0,67,0,0,0,0,1,0,24,0,0,0,2,1,4,16,0,0,0,0,0,0,0,11,9,0,0,0,0,14,2,5,8,0,2,0,0,13,41,0,6,0,41,3,0,38,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,2,0,3,0,0,0,2,1,20,10,0,1,0,0,2,0,0,0,0,0,6,3,2,0,8,0,0,0,0,0,1,0,0,0,36,44,4,38,3,5,32,0,5,0,0,0,0,0,0,0,11,0,0,15,0,13,1,0,0,0,0,43,4,2,0,130,0,0,0,1
4,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,11,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,3,0,0,31,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,31,0,0,7,0,0,0,2,0,0,0,0,3,0,6,0,1,0,0,0,20,1,1,3,0,3,0,0,0,1,0,1,0,0,3,47,0,0,0,14,0,0,0,0,1,0,0,1,0,7,29,7,0,0,0,0,3,1,0,54,0,0,0,0,0,0,34,0,0,0,0,0,3,17,1,0,0,0,0,0,0,7,0,0,0,2,2,6,0,0,3,0,0,0,0,1,58,0,14,0,36,4,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,1,0,5,4,0,2,2,0,0,0,0,0,0,0,0,0,56,22,7,27,0,0,20,1,0,0,0,0,0,0,0,0,17,0,0,16,4,32,5,0,0,0,0,34,0,5,0,178,0,0,0,3
4,0,0,0,1,0,0,0,0,19,0,0,0,0,1,0,0,0,1,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,28,20,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,14,0,0,5,0,0,1,5,0,0,0,0,4,0,2,0,1,0,5,0,14,1,0,1,1,1,0,1,0,0,1,0,0,0,0,43,0,0,0,35,0,0,0,0,0,0,0,0,0,3,39,6,0,1,3,4,7,4,0,63,0,0,6,0,0,0,89,0,0,0,0,0,1,13,5,2,0,0,0,0,0,11,15,1,0,0,0,6,1,0,16,0,1,0,0,2,60,0,2,0,38,0,0,55,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,0,0,1,0,7,3,0,1,0,0,0,0,0,0,0,0,4,2,1,0,9,0,0,0,1,0,0,0,0,0,52,30,6,31,0,1,25,0,1,0,0,1,0,0,0,0,23,0,0,28,1,45,0,1,0,0,0,79,0,6,0,191,0,0,0,0
9,4,0,0,0,0,0,0,0,12,0,0,0,5,1,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,10,0,0,1,0,0,0,20,46,0,0,0,0,0,0,0,0,15,0,0,20,4,0,12,0,0,20,0,0,0,0,0,0,0,0,0,6,0,13,1,0,6,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,18,4,0,10,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,7,0,0,0,0,0,4,33,0,0,3,47,7,0,0,5,0,3,14,0,71,0,0,3,0,0,0,33,0,0,0,0,7,0,11,3,2,0,0,0,0,0,5,2,2,0,0,1,20,0,0,6,1,0,0,0,0,39,0,5,0,36,1,0,45,0,0,0,0,5,0,0,0,0,0,1,4,0,0,0,6,1,0,26,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,4,3,1,0,6,0,2,0,0,0,0,0,0,0,42,13,6,28,0,0,27,2,0,0,0,0,10,0,0,0,43,0,0,19,5,24,2,2,0,0,0,55,1,4,3,184,0,0,0,0
6,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,1,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,23,0,0,0,0,0,0,2,0,0,0,0,10,0,2,0,3,0,0,0,20,17,0,20,0,0,0,0,0,5,6,0,0,1,0,54,0,0,1,14,0,1,0,0,0,1,0,1,1,1,78,2,6,0,0,0,3,0,2,108,0,0,4,0,2,0,0,2,0,0,0,0,0,51,3,0,0,1,0,0,0,64,0,5,1,1,0,0,0,0,11,0,0,0,0,0,37,0,3,0,30,0,0,36,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,6,5,3,0,1,24,0,7,0,25,0,0,0,0,0,90,49,21,31,0,0,118,1,4,0,0,0,0,0,0,0,27,0,0,35,0,91,3,2,0,0,0,7,0,4,0,554,0,0,0,0
2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,20,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,16,0,0,6,0,0,0,0,0,3,0,0,0,2,0,18,0,0,0,15,0,0,0,0,0,1,0,1,4,0,51,5,0,0,0,0,0,0,0,55,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,5,0,0,0,0,0,17,0,4,0,18,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,2,0,0,0,18,0,0,0,0,0,36,17,7,38,1,0,31,0,0,0,0,0,0,0,0,0,26,0,0,20,5,25,0,0,0,0,0,3,0,2,0,187,0,0,0,0
3,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,22,1,0,12,0,0,0,0,0,3,0,0,0,7,0,38,0,0,0,15,0,0,0,0,0,1,0,5,2,1,44,3,3,0,0,0,0,0,1,54,0,0,26,0,1,0,11,0,0,0,0,0,0,22,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,5,0,0,0,0,0,23,0,4,0,22,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,14,7,0,0,16,0,17,0,7,0,0,0,0,0,53,20,8,30,1,0,60,2,5,0,0,0,0,0,0,0,42,0,0,21,0,48,0,0,0,0,0,4,1,5,0,266,0,0,0,0
3,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0,0,0,7,0,0,0,0,0,1,0,1,0,2,38,14,2,0,0,0,0,0,0,34,0,0,3,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,37,0,5,3,0,0,0,0,0,0,0,0,0,0,1,44,0,7,0,17,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,12,0,0,0,0,0,24,19,1,14,0,0,34,0,8,0,0,0,0,0,0,0,34,0,0,9,0,59,1,0,0,0,0,10,1,0,0,239,0,0,0,0
